	class	name	lat	lon	address
264	Салон связи	НОУ-ХАУ	55.853249	38.442037	Соборная ул., 12, Ногинск, Россия
265	Магазин электроники	DNS TechnoPoint	51.64136	39.099046	просп. Патриотов, 57А, Воронеж, Россия
266	Салон связи	Салон-магазин МТС	55.615159	36.989084000000005	Петровское ш., 1, Голицыно, Россия
267	Магазин электроники	Магазин Электроники и бытовой техники	56.351649	40.998175	Школьная ул., 6, Камешково, Россия
268	Салон связи	Байт	51.664871000000005	39.195809999999994	Плехановская ул., 19, Воронеж, Россия
269	Салон связи	Барахолка Samsung	55.698710999999996	37.791367	ул. Академика Скрябина, 38, корп. 1, Москва, Россия
270	Магазин электроники	Радио-Трейд	54.185334	45.192914	Рабочая ул., 34, Саранск, Россия
271	Магазин электроники	ARvape	60.003009999999996	30.294952000000002	просп. Испытателей, 4В, Санкт-Петербург, Россия
272	Магазин электроники	Цифровой супермаркет DNS	43.441319	39.911705	ул. Ленина, 156, микрорайон Адлер, Сочи, Россия
273	Салон связи	Салон-магазин МТС	55.3159	38.648099	ул. Зелинского, 4, микрорайон Новлянский, Воскресенск, Россия
274	Салон связи	Xiaomi	55.791173	37.529154	Ходынский бул., 4, Москва, Россия
275	Магазин электроники	Http: stok-market.ru Интернет магазин электроники	55.632377000000005	37.748565	ул. Борисовские пруды, 16, корп. 6, Москва, Россия
276	Салон связи	Tele2	55.844324	37.383642	Пятницкое ш., 18, Москва, Россия
277	Магазин электроники	Эльдорадо	55.970911	37.93075	Хлебозаводская ул., 31/1, Ивантеевка, Россия
278	Магазин электроники	Pigmentarius	55.614941	36.987582	Коммунистический просп., 1, Голицыно, Россия
279	Магазин электроники	Цифровой супермаркет DNS	51.718486999999996	39.178591	Московский просп., 129/8, Воронеж, Россия
280	Магазин электроники	МультиВольт	56.13568299999999	37.927309	ул. Патриарха Пимена, 1, п. г. т. Софрино, Россия
281	Магазин электроники	Реал	55.00940799999999	36.463607	ул. Карла Маркса, 7А, Малоярославец, Россия
282	Салон связи	Салон-магазин МТС	54.915142	37.414384000000005	1-я Московская ул., 11, Серпухов, Россия
283	Салон связи	Tele2	56.868821999999994	35.893394	ул. Горького, 122/2, Тверь, Россия
284	Магазин электроники	М.Видео	55.624691000000006	37.760222	Бесединское ш., вл15, Москва, Россия
285	Салон связи	Техмастер	56.848453000000006	35.907503000000005	просп. Победы, 3, Тверь, Россия
286	Магазин электроники	Upgrade	55.098585	36.610687	ул. Победы, 9А, Обнинск, Россия
287	Салон связи	Мобил элемент	55.654488	37.756912	Мячковский бул., 13, Москва, Россия
288	Магазин электроники	Эльдорадо	55.865193999999995	38.439462	ул. Декабристов, 9, Ногинск, Россия
289	Салон связи	Комиссионный № 1	55.854240000000004	38.43977	Трудовая ул., 11, Ногинск, Россия
290	Салон связи	Магазин Электроника	57.015666	40.970249	просп. Ленина, 102, Иваново, Россия
291	Магазин электроники	Сотовичок	68.13995	33.27683	Ленинградский просп., 5, Оленегорск, Россия
292	Салон связи	Билайн	56.871157999999994	35.887264	ул. Скворцова-Степанова, 7, Тверь, Россия
293	Магазин электроники	Цифровой супермаркет DNS	50.544022	137.030999	ул. Кирова, 28, Комсомольск-на-Амуре, Россия
