stop_id;stop_sequence;route_id;service_id;using_trip_id;using_trip_id__next;stop_id__using_trip_id;stop_id__using_trip_id__next;time
17363;82;655;3112997;655_3112997_1_704;655_3112997_1_206;17363__1004;17363__1004;70.0
17363;89;655;3112997;655_3112997_1_206;655_3112997_1_207;17363__1004;17363__1004;-70.0
17363;5;655;3112997;655_3112997_1_207;655_3112997_1_206;17363__1004;17374__1004;19.0
17374;62;655;3112997;655_3112997_1_206;655_3112997_1_206;17374__1004;1001615__1004;1.0
1001615;63;655;3112997;655_3112997_1_206;655_3112997_1_207;1001615__1004;1001615__1004;2.0
1001615;19;655;3112997;655_3112997_1_207;655_3112997_1_710;1001615__1004;1001615__1004;60.0
1001615;26;655;3112997;655_3112997_1_710;655_3112997_1_206;1001615__1004;17371__1004;-60.0
17371;64;655;3112997;655_3112997_1_206;655_3112997_1_207;17371__1004;17371__1004;2.0
17371;20;655;3112997;655_3112997_1_207;655_3112997_1_710;17371__1004;17371__1004;60.0
17371;27;655;3112997;655_3112997_1_710;655_3112997_1_206;17371__1004;9486__1004;-60.0
9486;65;655;3112997;655_3112997_1_206;655_3112997_1_207;9486__1004;9486__1004;2.0
9486;21;655;3112997;655_3112997_1_207;655_3112997_1_710;9486__1004;9486__1004;60.0
9486;28;655;3112997;655_3112997_1_710;655_3112997_1_206;9486__1004;1000839__1004;-58.0
1000839;67;655;3112997;655_3112997_1_206;655_3112997_1_206;1000839__1004;17369__1004;1.0
17369;68;655;3112997;655_3112997_1_206;655_3112997_1_206;17369__1004;9396__1004;-116.0
9396;10;655;3112997;655_3112997_1_206;655_3112997_1_206;9396__1004;17400__1004;73.0
17400;44;655;3112997;655_3112997_1_206;655_3112997_1_206;17400__1004;17397__1004;2.0
17397;45;655;3112997;655_3112997_1_206;655_3112997_1_206;17397__1004;9399__1004;-74.0
9399;11;655;3112997;655_3112997_1_206;655_3112997_1_206;9399__1004;1001005__1004;125.0
1001005;72;655;3112997;655_3112997_1_206;655_3112997_1_710;1001005__1004;1001005__1004;20.0
1001005;15;655;3112997;655_3112997_1_710;655_3112997_1_206;1001005__1004;1001007__1004;-17.0
1001007;73;655;3112997;655_3112997_1_206;655_3112997_1_710;1001007__1004;1001007__1004;20.0
1001007;16;655;3112997;655_3112997_1_710;655_3112997_1_206;1001007__1004;1002995__1004;-17.0
1002995;74;655;3112997;655_3112997_1_206;655_3112997_1_710;1002995__1004;1002995__1004;20.0
1002995;17;655;3112997;655_3112997_1_710;655_3112997_1_206;1002995__1004;1002996__1004;-19.0
1002996;75;655;3112997;655_3112997_1_206;655_3112997_1_710;1002996__1004;1002996__1004;20.0
1002996;18;655;3112997;655_3112997_1_710;655_3112997_1_206;1002996__1004;1002994__1004;-19.0
1002994;76;655;3112997;655_3112997_1_206;655_3112997_1_710;1002994__1004;1002994__1004;20.0
1002994;19;655;3112997;655_3112997_1_710;655_3112997_1_206;1002994__1004;1001006__1004;-19.0
1001006;77;655;3112997;655_3112997_1_206;655_3112997_1_710;1001006__1004;1001006__1004;20.0
1001006;20;655;3112997;655_3112997_1_710;655_3112997_1_206;1001006__1004;1001004__1004;-19.0
1001004;78;655;3112997;655_3112997_1_206;655_3112997_1_710;1001004__1004;1001004__1004;20.0
1001004;21;655;3112997;655_3112997_1_710;655_3112997_1_207;1001004__1004;17396__1004;-7.0
17396;39;655;3112997;655_3112997_1_207;655_3112997_1_710;17396__1004;17396__1004;60.0
17396;46;655;3112997;655_3112997_1_710;655_3112997_1_714;17396__1004;17396__1004;-286.0
17396;6;655;3112997;655_3112997_1_714;655_3112997_1_207;17396__1004;17398__1004;228.0
17398;40;655;3112997;655_3112997_1_207;655_3112997_1_710;17398__1004;17398__1004;60.0
17398;47;655;3112997;655_3112997_1_710;655_3112997_1_714;17398__1004;17398__1004;-286.0
17398;7;655;3112997;655_3112997_1_714;655_3112997_1_207;17398__1004;1000588__1004;244.0
1000588;48;655;3112997;655_3112997_1_207;655_3112997_1_710;1000588__1004;1000588__1004;59.0
1000588;55;655;3112997;655_3112997_1_710;655_3112997_1_714;1000588__1004;1000588__1004;-289.0
1000588;15;655;3112997;655_3112997_1_714;655_3112997_1_207;1000588__1004;1000571__1004;233.0
1000571;49;655;3112997;655_3112997_1_207;655_3112997_1_710;1000571__1004;1000571__1004;59.0
1000571;56;655;3112997;655_3112997_1_710;655_3112997_1_714;1000571__1004;1000571__1004;-290.0
1000571;16;655;3112997;655_3112997_1_714;655_3112997_1_207;1000571__1004;1000569__1004;233.0
1000569;50;655;3112997;655_3112997_1_207;655_3112997_1_710;1000569__1004;1000569__1004;59.0
1000569;57;655;3112997;655_3112997_1_710;655_3112997_1_714;1000569__1004;1000569__1004;-290.0
1000569;17;655;3112997;655_3112997_1_714;655_3112997_1_207;1000569__1004;1000567__1004;233.0
1000567;51;655;3112997;655_3112997_1_207;655_3112997_1_710;1000567__1004;1000567__1004;59.0
1000567;58;655;3112997;655_3112997_1_710;655_3112997_1_714;1000567__1004;1000567__1004;-291.0
1000567;18;655;3112997;655_3112997_1_714;655_3112997_1_207;1000567__1004;17356__1004;135.0
17356;2;655;3112997;655_3112997_1_207;655_3112997_1_207;17356__1004;17354__1004;2.0
17354;3;655;3112997;655_3112997_1_207;655_3112997_1_207;17354__1004;1000565__1004;97.0
1000565;52;655;3112997;655_3112997_1_207;655_3112997_1_710;1000565__1004;1000565__1004;59.0
1000565;59;655;3112997;655_3112997_1_710;655_3112997_1_714;1000565__1004;1000565__1004;-292.0
1000565;19;655;3112997;655_3112997_1_714;655_3112997_1_207;1000565__1004;1000582__1004;235.0
1000582;53;655;3112997;655_3112997_1_207;655_3112997_1_710;1000582__1004;1000582__1004;59.0
1000582;60;655;3112997;655_3112997_1_710;655_3112997_1_714;1000582__1004;1000582__1004;-293.0
1000582;20;655;3112997;655_3112997_1_714;655_3112997_1_207;1000582__1004;17351__1004;147.0
17351;7;655;3112997;655_3112997_1_207;655_3112997_1_207;17351__1004;17349__1004;1.0
17349;8;655;3112997;655_3112997_1_207;655_3112997_1_207;17349__1004;1000580__1004;87.0
1000580;54;655;3112997;655_3112997_1_207;655_3112997_1_710;1000580__1004;1000580__1004;59.0
1000580;61;655;3112997;655_3112997_1_710;655_3112997_1_714;1000580__1004;1000580__1004;-293.0
1000580;21;655;3112997;655_3112997_1_714;655_3112997_1_207;1000580__1004;1000616__1004;148.0
1000616;9;655;3112997;655_3112997_1_207;655_3112997_1_207;1000616__1004;1001871__1004;1.0
1001871;10;655;3112997;655_3112997_1_207;655_3112997_1_207;1001871__1004;1000524__1004;97.0
1000524;58;655;3112997;655_3112997_1_207;655_3112997_1_710;1000524__1004;1000524__1004;58.0
1000524;65;655;3112997;655_3112997_1_710;655_3112997_1_714;1000524__1004;1000524__1004;-296.0
1000524;25;655;3112997;655_3112997_1_714;655_3112997_1_207;1000524__1004;1000522__1004;240.0
1000522;59;655;3112997;655_3112997_1_207;655_3112997_1_710;1000522__1004;1000522__1004;58.0
1000522;66;655;3112997;655_3112997_1_710;655_3112997_1_714;1000522__1004;1000522__1004;-297.0
1000522;26;655;3112997;655_3112997_1_714;655_3112997_1_207;1000522__1004;1008812__1004;140.0
1008812;11;655;3112997;655_3112997_1_207;655_3112997_1_207;1008812__1004;17345__1004;2.0
17345;12;655;3112997;655_3112997_1_207;655_3112997_1_207;17345__1004;17346__1004;1.0
17346;13;655;3112997;655_3112997_1_207;655_3112997_1_207;17346__1004;1000529__1004;99.0
1000529;60;655;3112997;655_3112997_1_207;655_3112997_1_710;1000529__1004;1000529__1004;58.0
1000529;67;655;3112997;655_3112997_1_710;655_3112997_1_714;1000529__1004;1000529__1004;-298.0
1000529;27;655;3112997;655_3112997_1_714;655_3112997_1_207;1000529__1004;1000528__1004;242.0
1000528;61;655;3112997;655_3112997_1_207;655_3112997_1_710;1000528__1004;1000528__1004;58.0
1000528;68;655;3112997;655_3112997_1_710;655_3112997_1_714;1000528__1004;1000528__1004;-299.0
1000528;28;655;3112997;655_3112997_1_714;655_3112997_1_207;1000528__1004;1000525__1004;242.0
1000525;62;655;3112997;655_3112997_1_207;655_3112997_1_710;1000525__1004;1000525__1004;58.0
1000525;69;655;3112997;655_3112997_1_710;655_3112997_1_714;1000525__1004;1000525__1004;-299.0
1000525;29;655;3112997;655_3112997_1_714;655_3112997_1_207;1000525__1004;17434__1004;242.0
17434;63;655;3112997;655_3112997_1_207;655_3112997_1_710;17434__1004;17434__1004;58.0
17434;70;655;3112997;655_3112997_1_710;655_3112997_1_714;17434__1004;17434__1004;-299.0
17434;30;655;3112997;655_3112997_1_714;655_3112997_1_207;17434__1004;17344__1004;139.0
17344;14;655;3112997;655_3112997_1_207;655_3112997_1_207;17344__1004;1003203__1004;3.0
1003203;15;655;3112997;655_3112997_1_207;655_3112997_1_710;1003203__1004;1003203__1004;60.0
1003203;22;655;3112997;655_3112997_1_710;655_3112997_1_207;1003203__1004;17431__1004;43.0
17431;65;655;3112997;655_3112997_1_207;655_3112997_1_710;17431__1004;17431__1004;58.0
17431;72;655;3112997;655_3112997_1_710;655_3112997_1_714;17431__1004;17431__1004;-301.0
17431;32;655;3112997;655_3112997_1_714;655_3112997_1_207;17431__1004;16202__1004;244.0
16202;66;655;3112997;655_3112997_1_207;655_3112997_1_710;16202__1004;16202__1004;58.0
16202;73;655;3112997;655_3112997_1_710;655_3112997_1_714;16202__1004;16202__1004;-301.0
16202;33;655;3112997;655_3112997_1_714;655_3112997_1_207;16202__1004;17370__1004;143.0
17370;18;655;3112997;655_3112997_1_207;655_3112997_1_710;17370__1004;17370__1004;60.0
17370;25;655;3112997;655_3112997_1_710;655_3112997_1_207;17370__1004;17682__1004;41.0
17682;67;655;3112997;655_3112997_1_207;655_3112997_1_710;17682__1004;17682__1004;58.0
17682;74;655;3112997;655_3112997_1_710;655_3112997_1_714;17682__1004;17682__1004;-301.0
17682;34;655;3112997;655_3112997_1_714;655_3112997_1_207;17682__1004;15992__1004;244.0
15992;68;655;3112997;655_3112997_1_207;655_3112997_1_710;15992__1004;15992__1004;58.0
15992;75;655;3112997;655_3112997_1_710;655_3112997_1_714;15992__1004;15992__1004;-301.0
15992;35;655;3112997;655_3112997_1_714;655_3112997_1_207;15992__1004;15990__1004;244.0
15990;69;655;3112997;655_3112997_1_207;655_3112997_1_710;15990__1004;15990__1004;58.0
15990;76;655;3112997;655_3112997_1_710;655_3112997_1_714;15990__1004;15990__1004;-301.0
15990;36;655;3112997;655_3112997_1_714;655_3112997_1_207;15990__1004;17373__1004;152.0
17373;23;655;3112997;655_3112997_1_207;655_3112997_1_710;17373__1004;17373__1004;60.0
17373;30;655;3112997;655_3112997_1_710;655_3112997_1_207;17373__1004;1002659__1004;32.0
1002659;70;655;3112997;655_3112997_1_207;655_3112997_1_710;1002659__1004;1002659__1004;58.0
1002659;77;655;3112997;655_3112997_1_710;655_3112997_1_714;1002659__1004;1002659__1004;-301.0
1002659;37;655;3112997;655_3112997_1_714;655_3112997_1_207;1002659__1004;1002657__1004;244.0
1002657;71;655;3112997;655_3112997_1_207;655_3112997_1_710;1002657__1004;1002657__1004;58.0
1002657;78;655;3112997;655_3112997_1_710;655_3112997_1_714;1002657__1004;1002657__1004;-302.0
1002657;38;655;3112997;655_3112997_1_714;655_3112997_1_207;1002657__1004;17380__1004;156.0
17380;26;655;3112997;655_3112997_1_207;655_3112997_1_710;17380__1004;17380__1004;60.0
17380;33;655;3112997;655_3112997_1_710;655_3112997_1_207;17380__1004;9948__1004;31.0
9948;72;655;3112997;655_3112997_1_207;655_3112997_1_710;9948__1004;9948__1004;58.0
9948;79;655;3112997;655_3112997_1_710;655_3112997_1_714;9948__1004;9948__1004;-302.0
9948;39;655;3112997;655_3112997_1_714;655_3112997_1_207;9948__1004;9719__1004;245.0
9719;73;655;3112997;655_3112997_1_207;655_3112997_1_710;9719__1004;9719__1004;58.0
9719;80;655;3112997;655_3112997_1_710;655_3112997_1_714;9719__1004;9719__1004;-302.0
9719;40;655;3112997;655_3112997_1_714;655_3112997_1_207;9719__1004;17958__1004;174.0
17958;37;655;3112997;655_3112997_1_207;655_3112997_1_710;17958__1004;17958__1004;60.0
17958;44;655;3112997;655_3112997_1_710;655_3112997_1_714;17958__1004;17958__1004;-286.0
17958;4;655;3112997;655_3112997_1_714;655_3112997_1_207;17958__1004;17394__1004;228.0
17394;38;655;3112997;655_3112997_1_207;655_3112997_1_710;17394__1004;17394__1004;60.0
17394;45;655;3112997;655_3112997_1_710;655_3112997_1_714;17394__1004;17394__1004;-286.0
17394;5;655;3112997;655_3112997_1_714;655_3112997_1_207;17394__1004;17399__1004;231.0
17399;41;655;3112997;655_3112997_1_207;655_3112997_1_710;17399__1004;17399__1004;60.0
17399;48;655;3112997;655_3112997_1_710;655_3112997_1_714;17399__1004;17399__1004;-286.0
17399;8;655;3112997;655_3112997_1_714;655_3112997_1_207;17399__1004;17401__1004;228.0
17401;42;655;3112997;655_3112997_1_207;655_3112997_1_710;17401__1004;17401__1004;60.0
17401;49;655;3112997;655_3112997_1_710;655_3112997_1_714;17401__1004;17401__1004;-286.0
17401;9;655;3112997;655_3112997_1_714;655_3112997_1_207;17401__1004;17403__1004;227.0
17403;43;655;3112997;655_3112997_1_207;655_3112997_1_710;17403__1004;17403__1004;60.0
17403;50;655;3112997;655_3112997_1_710;655_3112997_1_714;17403__1004;17403__1004;-286.0
17403;10;655;3112997;655_3112997_1_714;655_3112997_1_207;17403__1004;17406__1004;228.0
17406;44;655;3112997;655_3112997_1_207;655_3112997_1_710;17406__1004;17406__1004;60.0
17406;51;655;3112997;655_3112997_1_710;655_3112997_1_714;17406__1004;17406__1004;-286.0
17406;11;655;3112997;655_3112997_1_714;655_3112997_1_207;17406__1004;17408__1004;228.0
17408;45;655;3112997;655_3112997_1_207;655_3112997_1_710;17408__1004;17408__1004;60.0
17408;52;655;3112997;655_3112997_1_710;655_3112997_1_714;17408__1004;17408__1004;-287.0
17408;12;655;3112997;655_3112997_1_714;655_3112997_1_207;17408__1004;17410__1004;229.0
17410;46;655;3112997;655_3112997_1_207;655_3112997_1_710;17410__1004;17410__1004;60.0
17410;53;655;3112997;655_3112997_1_710;655_3112997_1_714;17410__1004;17410__1004;-288.0
17410;13;655;3112997;655_3112997_1_714;655_3112997_1_207;17410__1004;1000585__1004;232.0
1000585;47;655;3112997;655_3112997_1_207;655_3112997_1_710;1000585__1004;1000585__1004;60.0
1000585;54;655;3112997;655_3112997_1_710;655_3112997_1_714;1000585__1004;1000585__1004;-289.0
1000585;14;655;3112997;655_3112997_1_714;655_3112997_1_207;1000585__1004;1000578__1004;248.0
1000578;55;655;3112997;655_3112997_1_207;655_3112997_1_710;1000578__1004;1000578__1004;58.0
1000578;62;655;3112997;655_3112997_1_710;655_3112997_1_714;1000578__1004;1000578__1004;-294.0
1000578;22;655;3112997;655_3112997_1_714;655_3112997_1_207;1000578__1004;1000576__1004;239.0
1000576;56;655;3112997;655_3112997_1_207;655_3112997_1_710;1000576__1004;1000576__1004;58.0
1000576;63;655;3112997;655_3112997_1_710;655_3112997_1_714;1000576__1004;1000576__1004;-295.0
1000576;23;655;3112997;655_3112997_1_714;655_3112997_1_207;1000576__1004;1000550__1004;238.0
1000550;57;655;3112997;655_3112997_1_207;655_3112997_1_710;1000550__1004;1000550__1004;58.0
1000550;64;655;3112997;655_3112997_1_710;655_3112997_1_714;1000550__1004;1000550__1004;-295.0
1000550;24;655;3112997;655_3112997_1_714;655_3112997_1_207;1000550__1004;1002305__1004;152.0
1002305;16;655;3112997;655_3112997_1_207;655_3112997_1_710;1002305__1004;1002305__1004;60.0
1002305;23;655;3112997;655_3112997_1_710;655_3112997_1_207;1002305__1004;17367__1004;-58.0
17367;17;655;3112997;655_3112997_1_207;655_3112997_1_710;17367__1004;17367__1004;60.0
17367;24;655;3112997;655_3112997_1_710;655_3112997_1_207;17367__1004;17426__1004;38.0
17426;64;655;3112997;655_3112997_1_207;655_3112997_1_710;17426__1004;17426__1004;58.0
17426;71;655;3112997;655_3112997_1_710;655_3112997_1_714;17426__1004;17426__1004;-300.0
17426;31;655;3112997;655_3112997_1_714;655_3112997_1_207;17426__1004;17376__1004;158.0
17376;24;655;3112997;655_3112997_1_207;655_3112997_1_710;17376__1004;17376__1004;60.0
17376;31;655;3112997;655_3112997_1_710;655_3112997_1_207;17376__1004;17377__1004;-57.0
17377;25;655;3112997;655_3112997_1_207;655_3112997_1_710;17377__1004;17377__1004;60.0
17377;32;655;3112997;655_3112997_1_710;655_3112997_1_207;17377__1004;17686__1004;35.0
17686;74;655;3112997;655_3112997_1_207;655_3112997_1_710;17686__1004;17686__1004;58.0
17686;81;655;3112997;655_3112997_1_710;655_3112997_1_714;17686__1004;17686__1004;-302.0
17686;41;655;3112997;655_3112997_1_714;655_3112997_1_207;17686__1004;9398__1004;245.0
9398;75;655;3112997;655_3112997_1_207;655_3112997_1_710;9398__1004;9398__1004;58.0
9398;82;655;3112997;655_3112997_1_710;655_3112997_1_714;9398__1004;9398__1004;-302.0
9398;42;655;3112997;655_3112997_1_714;655_3112997_1_207;9398__1004;17382__1004;150.0
17382;27;655;3112997;655_3112997_1_207;655_3112997_1_710;17382__1004;17382__1004;60.0
17382;34;655;3112997;655_3112997_1_710;655_3112997_1_207;17382__1004;9397__1004;35.0
9397;76;655;3112997;655_3112997_1_207;655_3112997_1_710;9397__1004;9397__1004;58.0
9397;83;655;3112997;655_3112997_1_710;655_3112997_1_714;9397__1004;9397__1004;-302.0
9397;43;655;3112997;655_3112997_1_714;655_3112997_1_207;9397__1004;11231__1004;249.0
11231;77;655;3112997;655_3112997_1_207;655_3112997_1_710;11231__1004;11231__1004;58.0
11231;84;655;3112997;655_3112997_1_710;655_3112997_1_714;11231__1004;11231__1004;-303.0
11231;44;655;3112997;655_3112997_1_714;655_3112997_1_207;11231__1004;11230__1004;247.0
11230;78;655;3112997;655_3112997_1_207;655_3112997_1_710;11230__1004;11230__1004;58.0
11230;85;655;3112997;655_3112997_1_710;655_3112997_1_714;11230__1004;11230__1004;-304.0
11230;45;655;3112997;655_3112997_1_714;655_3112997_1_207;11230__1004;17384__1004;145.0
17384;28;655;3112997;655_3112997_1_207;655_3112997_1_710;17384__1004;17384__1004;60.0
17384;35;655;3112997;655_3112997_1_710;655_3112997_1_207;17384__1004;17385__1004;-57.0
17385;29;655;3112997;655_3112997_1_207;655_3112997_1_710;17385__1004;17385__1004;60.0
17385;36;655;3112997;655_3112997_1_710;655_3112997_1_207;17385__1004;17388__1004;-58.0
17388;30;655;3112997;655_3112997_1_207;655_3112997_1_710;17388__1004;17388__1004;60.0
17388;37;655;3112997;655_3112997_1_710;655_3112997_1_207;17388__1004;17390__1004;-58.0
17390;31;655;3112997;655_3112997_1_207;655_3112997_1_710;17390__1004;17390__1004;60.0
17390;38;655;3112997;655_3112997_1_710;563_3112038_10_301;17390__1004;9737__895;417.0
9737;31;563;3112038;563_3112038_10_301;563_3112038_10_205;9737__895;10876__895;76.0
10876;3;563;3112038;563_3112038_10_205;563_3112038_10_205;10876__895;10804__895;2.0
10804;4;563;3112038;563_3112038_10_205;563_3112038_10_205;10804__895;10809__895;2.0
10809;5;563;3112038;563_3112038_10_205;563_3112038_10_301;10809__895;10875__895;-83.0
10875;29;563;3112038;563_3112038_10_301;563_3112038_10_301;10875__895;10802__895;-2.0
10802;28;563;3112038;563_3112038_10_301;563_3112038_10_301;10802__895;9735__895;4.0
9735;30;563;3112038;563_3112038_10_301;563_3112038_10_301;9735__895;10801__895;-6.0
10801;27;563;3112038;563_3112038_10_301;563_3112038_10_205;10801__895;7909__895;138.0
7909;34;563;3112038;563_3112038_10_205;563_3112038_10_205;7909__895;8001__895;-4.0
8001;32;563;3112038;563_3112038_10_205;563_3112038_10_205;8001__895;8079__895;2.0
8079;33;563;3112038;563_3112038_10_205;563_3112038_10_205;8079__895;8284__895;-4.0
8284;31;563;3112038;563_3112038_10_205;563_3112038_10_301;8284__895;10632__895;-134.0
10632;26;563;3112038;563_3112038_10_301;563_3112038_10_301;10632__895;10799__895;-2.0
10799;24;563;3112038;563_3112038_10_301;563_3112038_10_301;10799__895;10362__895;1.0
10362;25;563;3112038;563_3112038_10_301;563_3112038_10_205;10362__895;1000651__895;104.0
1000651;12;563;3112038;563_3112038_10_205;563_3112038_10_205;1000651__895;1000649__895;2.0
1000649;13;563;3112038;563_3112038_10_205;563_3112038_10_205;1000649__895;1000648__895;1.0
1000648;14;563;3112038;563_3112038_10_205;563_3112038_10_205;1000648__895;1000646__895;2.0
1000646;15;563;3112038;563_3112038_10_205;563_3112038_10_205;1000646__895;1000644__895;3.0
1000644;16;563;3112038;563_3112038_10_205;563_3112038_10_205;1000644__895;1009001__895;1.0
1009001;17;563;3112038;563_3112038_10_205;563_3112038_10_205;1009001__895;1000641__895;2.0
1000641;18;563;3112038;563_3112038_10_205;563_3112038_10_205;1000641__895;1000639__895;1.0
1000639;19;563;3112038;563_3112038_10_205;563_3112038_10_301;1000639__895;1000637__895;-136.0
1000637;13;563;3112038;563_3112038_10_301;563_3112038_10_301;1000637__895;1000640__895;2.0
1000640;14;563;3112038;563_3112038_10_301;563_3112038_10_301;1000640__895;1000642__895;2.0
1000642;15;563;3112038;563_3112038_10_301;563_3112038_10_301;1000642__895;1009002__895;1.0
1009002;16;563;3112038;563_3112038_10_301;563_3112038_10_301;1009002__895;1000643__895;1.0
1000643;17;563;3112038;563_3112038_10_301;563_3112038_10_301;1000643__895;1000645__895;2.0
1000645;18;563;3112038;563_3112038_10_301;563_3112038_10_301;1000645__895;1000647__895;3.0
